symbol	entrez_id	source
KIAA1795	84458	hgnc_alias
KIAA1796	84457	hgnc_alias
KIAA1797	54914	hgnc_prev_symbol
KIAA1798	84456	hgnc_alias
KIAA1799	84455	hgnc_alias
KIAA1801	84125	hgnc_alias
KIAA1803	58499	hgnc_alias
KIAA1804	84451	hgnc_alias
KIAA1805	84450	hgnc_alias
KIAA1806	84449	hgnc_alias
KIAA1808	84448	hgnc_alias
KIAA1811	84446	hgnc_alias
KIAA1813	84445	hgnc_alias
KIAA1814	84444	hgnc_alias
KIAA1815	79956	hgnc_prev_symbol
KIAA1816	55534	hgnc_alias
KIAA1817	84443	hgnc_alias
KIAA1818	57634	hgnc_alias
KIAA1819	84441	hgnc_alias
KIAA1820	10743	hgnc_alias
KIAA1821	84440	hgnc_alias
KIAA1822	84439	hgnc_prev_symbol
KIAA1822L	79802	hgnc_prev_symbol
KIAA1823	84295	hgnc_alias
KIAA1824	8816	hgnc_alias
KIAA1825	57130	hgnc_alias
KIAA1826	84437	hgnc_prev_symbol
KIAA1827	84436	hgnc_alias
KIAA1828	84435	hgnc_alias
KIAA1829	84503	hgnc_alias
KIAA1830	54495	hgnc_alias
KIAA1831	84502	hgnc_alias
KIAA1832	84501	hgnc_alias
KIAA1833	727957	hgnc_alias
KIAA1834	63916	hgnc_alias
KIAA1835	5905	hgnc_alias
KIAA1836	200014	hgnc_alias
KIAA1837	79932	hgnc_alias
KIAA1838	84498	hgnc_prev_symbol
KIAA1839	55599	hgnc_alias
KIAA1840	80208	hgnc_prev_symbol
KIAA1841	84542	hgnc_prev_symbol
KIAA1842	84541	hgnc_alias
KIAA1843	285175	hgnc_alias
KIAA1847	84619	hgnc_prev_symbol
KIAA1848	56904	hgnc_alias
KIAA1849	55698	hgnc_alias
KIAA1850	80124	hgnc_alias
KIAA1851	29925	hgnc_alias
KIAA1852	80095	hgnc_alias
KIAA1853	84530	hgnc_prev_symbol
KIAA1854	84631	hgnc_alias
KIAA1855	84630	hgnc_alias
KIAA1856	84629	hgnc_alias
KIAA1857	84628	hgnc_alias
KIAA1858	84627	hgnc_alias
KIAA1859	728239	hgnc_alias
KIAA1860	57787	hgnc_alias
KIAA1861	55610	hgnc_alias
KIAA1862	84626	hgnc_alias
KIAA1863	85302	hgnc_alias
KIAA1864	54768	hgnc_alias
KIAA1865	64207	hgnc_alias
KIAA1866	84624	hgnc_alias
KIAA1867	84623	hgnc_alias
KIAA1868	80210	hgnc_alias
KIAA1869	10500	hgnc_alias
KIAA1870	85301	hgnc_alias
KIAA1871	84622	hgnc_alias
KIAA1874	57335	hgnc_alias
KIAA1875	340390	hgnc_prev_symbol
KIAA1876	79813	hgnc_alias
KIAA1877	84620	hgnc_alias
KIAA1878	4135	hgnc_alias
KIAA1879	114780	hgnc_alias
KIAA1880	114781	hgnc_alias
KIAA1881	729359	hgnc_prev_symbol
KIAA1882	83696	hgnc_alias
KIAA1883	114783	hgnc_alias
KIAA1884	114784	hgnc_alias
KIAA1885	57176	hgnc_alias
KIAA1886	83637	hgnc_alias
KIAA1887	114785	hgnc_alias
KIAA1889	114786	hgnc_alias
KIAA1890	64478	hgnc_alias
KIAA1891	84640	hgnc_alias
KIAA1892	25853	hgnc_prev_symbol
KIAA1892L	139170	hgnc_alias
KIAA1893	114787	hgnc_alias
KIAA1895	63901	hgnc_alias
KIAA1896	114789	hgnc_alias
KIAA1898	114790	hgnc_alias
KIAA1899	114791	hgnc_alias
KIAA1900	114792	hgnc_prev_symbol
KIAA1901	4750	hgnc_alias
KIAA1902	114793	hgnc_alias
KIAA1903	55320	hgnc_alias
KIAA1904	114794	hgnc_alias
KIAA1905	85477	hgnc_alias
KIAA1906	114795	hgnc_alias
KIAA1908	114796	hgnc_alias
KIAA1909	153478	hgnc_alias
KIAA1910	114798	hgnc_alias
KIAA1911	114799	hgnc_alias
KIAA1912	114800	hgnc_alias
KIAA1913	114801	hgnc_prev_symbol
KIAA1914	84632	hgnc_prev_symbol
KIAA1915	114803	hgnc_alias
KIAA1916	55203	hgnc_alias
KIAA1917	114804	hgnc_alias
KIAA1918	114805	hgnc_alias
KIAA1919	91749	hgnc_prev_symbol
KIAA1921	114818	hgnc_alias
KIAA1922	114819	hgnc_alias
KIAA1924	197335	hgnc_alias
KIAA1925	114821	hgnc_alias
KIAA1926	404037	hgnc_alias
KIAA1927	6744	hgnc_alias
KIAA1929	114822	hgnc_alias
KIAA1931	54540	hgnc_alias
KIAA1932	114823	hgnc_alias
KIAA1933	54496	hgnc_alias
KIAA1934	114824	hgnc_alias
KIAA1935	114825	hgnc_alias
KIAA1936	114826	hgnc_alias
KIAA1937	114827	hgnc_alias
KIAA1938	8831	hgnc_alias
KIAA1939	79895	hgnc_alias
KIAA1940	150726	hgnc_alias
KIAA1941	129049	hgnc_alias
KIAA1944	121256	hgnc_alias
KIAA1945	113451	hgnc_alias
KIAA1946	165215	hgnc_prev_symbol
KIAA1947	7565	hgnc_alias
KIAA1948	284406	hgnc_alias
KIAA1949	170954	hgnc_prev_symbol
KIAA1950	155185	hgnc_alias
KIAA1951	116115	hgnc_alias
KIAA1952	114991	hgnc_alias
KIAA1954	146198	hgnc_alias
KIAA1955	115752	hgnc_alias
KIAA1956	147686	hgnc_alias
KIAA1957	126567	hgnc_prev_symbol
KIAA1958	158405	hgnc_symbol
KIAA1959	84959	hgnc_alias
KIAA1960	134549	hgnc_alias
KIAA1961	96459	hgnc_alias
KIAA1962	158399	hgnc_alias
KIAA1966	91746	hgnc_alias
KIAA1967	57805	hgnc_prev_symbol
KIAA1968	80709	hgnc_alias
KIAA1969	170959	hgnc_alias
KIAA1970	124454	hgnc_alias
KIAA1971	123720	hgnc_alias
KIAA1972	89970	hgnc_alias
KIAA1975	119385	hgnc_alias
KIAA1976	90249	hgnc_alias
KIAA1977	124401	hgnc_alias
KIAA1978	125950	hgnc_alias
KIAA1979	170958	hgnc_alias
KIAA1980	151613	hgnc_alias
KIAA1981	170961	hgnc_alias
KIAA1982	170960	hgnc_alias
KIAA1983	147372	hgnc_alias
KIAA1984	84960	hgnc_prev_symbol
KIAA1984-AS1	100131193	hgnc_prev_symbol
KIAA1985	79628	hgnc_alias
KIAA1987	84464	hgnc_alias
KIAA1988	84916	hgnc_alias
KIAA1989	120114	hgnc_alias
KIAA1991	254225	hgnc_alias
KIAA1993	403341	hgnc_alias
KIAA1996	91452	hgnc_alias
KIAA1999	253260	hgnc_alias
KIAA2000	27031	hgnc_alias
KIAA2001	340526	hgnc_alias
KIAA2002	79834	hgnc_alias
KIAA2004	54809	hgnc_alias
KIAA2005	219285	hgnc_alias
KIAA2006	54906	hgnc_alias
KIAA2010	55671	hgnc_prev_symbol
KIAA2011	5662	hgnc_alias
KIAA2012	100652824	hgnc_symbol
KIAA2012-AS1	729224	hgnc_symbol
KIAA2013	90231	hgnc_symbol
KIAA2013P1	728138	hgnc_symbol
KIAA2015	253650	hgnc_alias
KIAA2018	205717	hgnc_prev_symbol
KIAA2022	340533	hgnc_prev_symbol
KIAA2023	257218	hgnc_alias
KIAA2024	130507	hgnc_alias
KIAA2025	149041	hgnc_alias
KIAA2026	158358	hgnc_prev_symbol
KIAA2028	130271	hgnc_alias
KIAA2030	254048	hgnc_alias
KIAA2031	399664	hgnc_alias
KIAA2033	388561	hgnc_alias
KIAA2034	79784	hgnc_alias
KIAA2035	376940	hgnc_alias
KIAA2038	150946	hgnc_alias
KIAA2138	10050	hgnc_alias
KIAA3016	121227	hgnc_alias
KIAA4091	282973	hgnc_alias
KIAA4217	151835	hgnc_alias
KIAA9001	6046	hgnc_alias
KIAP	79444	hgnc_alias
KIBRA	23286	hgnc_alias
KICS1	23334	hgnc_alias
KICS2	144577	hgnc_symbol
KICS3	55846	hgnc_alias
KICS4	11133	hgnc_alias
KID	3835	hgnc_alias
KID-1	6940	hgnc_alias
KID1	6940	hgnc_alias
KID2	117608	hgnc_alias
KID3	30832	hgnc_alias
KIDCR	51181	hgnc_alias
KIDINS220	57498	hgnc_symbol
KIDLIA	340533	hgnc_alias
KIDR	100507267	hgnc_alias
KIF10	1062	hgnc_alias
KIF11	3832	hgnc_symbol
KIF12	113220	hgnc_symbol
KIF13A	63971	hgnc_symbol
KIF13B	23303	hgnc_symbol
KIF14	9928	hgnc_symbol
KIF15	56992	hgnc_symbol
KIF16A	57519	hgnc_alias
KIF16B	55614	hgnc_symbol
KIF17	57576	hgnc_symbol
KIF17B	57576	hgnc_alias
KIF18A	81930	hgnc_symbol
KIF18B	146909	hgnc_symbol
KIF18B-DT	118827817	hgnc_symbol
KIF18BP1	642683	hgnc_symbol
KIF19	124602	hgnc_symbol
KIF19A	124602	hgnc_alias
KIF19BP	645357	hgnc_symbol
KIF1A	547	hgnc_symbol
KIF1B	23095	hgnc_symbol
KIF1BP	26128	hgnc_prev_symbol
KIF1C	10749	hgnc_symbol
KIF1C-AS1	102724009	hgnc_symbol
KIF2	3796	hgnc_prev_symbol
KIF20A	10112	hgnc_symbol
KIF20B	9585	hgnc_symbol
KIF21A	55605	hgnc_symbol
KIF21B	23046	hgnc_symbol
KIF22	3835	hgnc_symbol
KIF23	9493	hgnc_symbol
KIF23-AS1	145694	hgnc_symbol
KIF24	347240	hgnc_symbol
KIF25	3834	hgnc_symbol
KIF25-AS1	100505879	hgnc_symbol
KIF26A	26153	hgnc_symbol
KIF26A-DT	105370708	hgnc_symbol
KIF26B	55083	hgnc_symbol
KIF26B-AS1	111216275	hgnc_symbol
KIF27	55582	hgnc_symbol
KIF27BCP	100419824	hgnc_prev_symbol
KIF27BNP	389765	hgnc_prev_symbol
KIF27P1	100419824	hgnc_symbol
KIF27P2	389765	hgnc_symbol
KIF28P	100130097	hgnc_symbol
KIF2A	3796	hgnc_symbol
KIF2B	84643	hgnc_symbol
KIF2C	11004	hgnc_symbol
KIF3A	11127	hgnc_symbol
KIF3AP1	100419880	hgnc_symbol
KIF3B	9371	hgnc_symbol
KIF3C	3797	hgnc_symbol
KIF3X	57576	hgnc_alias
KIF4	24137	hgnc_alias
KIF4-G1	24137	hgnc_alias
KIF4A	24137	hgnc_symbol
KIF4B	285643	hgnc_symbol
KIF4CP	347363	hgnc_symbol
KIF4P1	347363	hgnc_alias
KIF5A	3798	hgnc_symbol
KIF5B	3799	hgnc_symbol
KIF5C	3800	hgnc_symbol
KIF5C-AS1	112267889	hgnc_symbol
KIF6	221458	hgnc_symbol
KIF7	374654	hgnc_symbol
KIF9	64147	hgnc_symbol
KIF9-AS1	285352	hgnc_symbol
KIFAP3	22920	hgnc_symbol
KIFAP3-AS1	128667227	hgnc_symbol
KIFBP	26128	hgnc_symbol
KIFC1	3833	hgnc_symbol
KIFC2	90990	hgnc_symbol
KIFC3	3801	hgnc_symbol
KIKAT	401149	hgnc_alias
KILH	101927136	hgnc_symbol
KILLER	8795	hgnc_alias
KILLIN	100144748	hgnc_alias
KILON	257194	hgnc_alias
KIM1	26762	hgnc_alias
KIN	22944	hgnc_symbol
KIN17	22944	hgnc_alias
KINASTRIN	90417	hgnc_alias
KIND1	55612	hgnc_alias
KIND2	10979	hgnc_alias
KIND3	83706	hgnc_alias
KINO	148930	hgnc_alias
KIP	10519	hgnc_alias
KIP1	1027	hgnc_alias
KIP2	1028	hgnc_alias
KIP3	117286	hgnc_alias
KIPP1184	25953	hgnc_alias
KIR	2669	hgnc_alias
KIR1.1	3758	hgnc_alias
KIR1.2	3766	hgnc_alias
KIR1.3	3772	hgnc_alias
KIR1.4	3769	hgnc_alias
KIR15	554300	hgnc_alias
KIR2.1	3759	hgnc_alias
KIR2.2	3768	hgnc_alias
KIR2.2V	3768	hgnc_alias
KIR2.3	3761	hgnc_alias
KIR2.4	3770	hgnc_alias
KIR2.6	100134444	hgnc_alias
KIR2DL1	3802	hgnc_symbol
KIR2DL2	3803	hgnc_symbol
KIR2DL3	3804	hgnc_symbol
KIR2DL4	3805	hgnc_symbol
KIR2DL5	57292	hgnc_alias
KIR2DL5.1	57292	hgnc_alias
KIR2DL5.2	553128	hgnc_alias
KIR2DL5.3	553128	hgnc_alias
KIR2DL5.4	553128	hgnc_alias
KIR2DL5A	57292	hgnc_symbol
KIR2DL5B	553128	hgnc_symbol
KIR2DL6	554300	hgnc_alias
KIR2DP1	554300	hgnc_symbol
KIR2DS1	3806	hgnc_symbol
KIR2DS2	100132285	hgnc_symbol
KIR2DS3	3808	hgnc_symbol
KIR2DS4	3809	hgnc_symbol
KIR2DS5	3810	hgnc_symbol
KIR2DS6	548594	hgnc_alias
KIR3.1	3760	hgnc_alias
KIR3.2	3763	hgnc_alias
KIR3.3	3765	hgnc_alias
KIR3.4	3762	hgnc_alias
KIR3DL1	3811	hgnc_symbol
KIR3DL2	3812	hgnc_symbol
KIR3DL3	115653	hgnc_symbol
KIR3DL7	115653	hgnc_alias
KIR3DP1	548594	hgnc_symbol
KIR3DS1	3813	hgnc_symbol
KIR3DS2P	548594	hgnc_alias
KIR3DX1	90011	hgnc_symbol
KIR4.1	3766	hgnc_alias
KIR4.2	3772	hgnc_alias
KIR44	115653	hgnc_alias
KIR48	548594	hgnc_alias
KIR5.1	3773	hgnc_alias
KIR6.1	3764	hgnc_alias
KIR6.2	3767	hgnc_alias
KIR7.1	3769	hgnc_alias
KIRC1	115653	hgnc_alias
KIRRE	84623	hgnc_alias
KIRREL	55243	hgnc_prev_symbol
KIRREL-IT1	100505785	hgnc_prev_symbol
KIRREL1	55243	hgnc_symbol
KIRREL1-IT1	100505785	hgnc_symbol
KIRREL2	84063	hgnc_symbol
KIRREL3	84623	hgnc_symbol
KIRREL3-AS1	100874250	hgnc_symbol
KIRREL3-AS2	100874251	hgnc_symbol
KIRREL3-AS3	283165	hgnc_symbol
KIRREL3-AS4	101929427	hgnc_symbol
KIRX	548594	hgnc_alias
KIRY	554300	hgnc_alias
KIRZ	554300	hgnc_alias
KIS	127933	hgnc_alias
KISH	153339	hgnc_alias
KISS1	3814	hgnc_symbol
KISS1R	84634	hgnc_symbol
KIST	127933	hgnc_alias
KIT	3815	hgnc_symbol
KITL	4254	hgnc_alias
KITLG	4254	hgnc_symbol
KIZ	55857	hgnc_symbol
KIZ-AS1	101929591	hgnc_symbol
KK-LC-1	203413	hgnc_alias
KKA3	3809	hgnc_alias
KKIALRE	8814	hgnc_alias
KKIAMRE	8999	hgnc_alias
KKLF	28999	hgnc_alias
KL	9365	hgnc_symbol
KL-1	4254	hgnc_alias
KL-6	4582	hgnc_alias
KLA	9365	hgnc_alias
KLB	152831	hgnc_symbol
KLC	3831	hgnc_alias
KLC1	3831	hgnc_symbol
KLC1-AS1	123706534	hgnc_symbol
KLC2	64837	hgnc_symbol
KLC2-AS1	105369352	hgnc_symbol
KLC2-AS2	105369351	hgnc_symbol
KLC2L	147700	hgnc_alias
KLC3	147700	hgnc_symbol
KLC4	89953	hgnc_symbol
KLC4-AS1	112267958	hgnc_symbol
KLCT	147700	hgnc_alias
KLEIP	27252	hgnc_alias
KLEISIN-ALPHA	9985	hgnc_alias
KLF1	10661	hgnc_symbol
KLF10	7071	hgnc_symbol
KLF11	8462	hgnc_symbol
KLF11-DT	101929882	hgnc_symbol
KLF12	11278	hgnc_symbol
KLF13	51621	hgnc_symbol
KLF14	136259	hgnc_symbol
KLF15	28999	hgnc_symbol
KLF16	83855	hgnc_symbol
KLF17	128209	hgnc_symbol
KLF17P1	100133321	hgnc_symbol
KLF17P2	106481669	hgnc_symbol
KLF18	105378952	hgnc_symbol
KLF2	10365	hgnc_symbol
KLF2-DT	118827812	hgnc_symbol
KLF2P1	106480253	hgnc_symbol
KLF2P2	106480678	hgnc_symbol
KLF2P3	106481672	hgnc_symbol
KLF2P4	100533668	hgnc_symbol
KLF3	51274	hgnc_symbol
KLF3-AS1	79667	hgnc_symbol
KLF3P1	651815	hgnc_symbol
KLF3P2	100124394	hgnc_symbol
KLF4	9314	hgnc_symbol
KLF4P1	100420113	hgnc_symbol
KLF5	688	hgnc_symbol
KLF6	1316	hgnc_symbol
KLF7	8609	hgnc_symbol
KLF7-IT1	100874272	hgnc_symbol
KLF7P	100128036	hgnc_prev_symbol
KLF7P1	100128036	hgnc_symbol
KLF8	11279	hgnc_symbol
KLF8P1	100128777	hgnc_symbol
KLF9	687	hgnc_symbol
KLF9-DT	101927086	hgnc_symbol
KLG	197021	hgnc_alias
KLHDC1	122773	hgnc_symbol
KLHDC10	23008	hgnc_symbol
KLHDC2	23588	hgnc_symbol
KLHDC3	116138	hgnc_symbol
KLHDC4	54758	hgnc_symbol
KLHDC5	57542	hgnc_prev_symbol
KLHDC6	166348	hgnc_prev_symbol
KLHDC7A	127707	hgnc_symbol
KLHDC7B	113730	hgnc_symbol
KLHDC7B-DT	105373098	hgnc_symbol
KLHDC7C	9920	hgnc_alias
KLHDC8A	55220	hgnc_symbol
KLHDC8B	200942	hgnc_symbol
KLHDC9	126823	hgnc_symbol
KLHL1	57626	hgnc_symbol
KLHL10	317719	hgnc_symbol
KLHL11	55175	hgnc_symbol
KLHL12	59349	hgnc_symbol
KLHL12P1	100420177	hgnc_symbol
KLHL13	90293	hgnc_symbol
KLHL14	57565	hgnc_symbol
KLHL14-AS1	105372055	hgnc_symbol
KLHL15	80311	hgnc_symbol
KLHL16	8139	hgnc_alias
KLHL17	339451	hgnc_symbol
KLHL18	23276	hgnc_symbol
KLHL19	9817	hgnc_alias
KLHL1AS	6315	hgnc_prev_symbol
KLHL2	11275	hgnc_symbol
KLHL20	27252	hgnc_symbol
KLHL21	9903	hgnc_symbol
KLHL22	84861	hgnc_symbol
KLHL22-IT1	100874358	hgnc_prev_symbol
KLHL23	151230	hgnc_symbol
KLHL24	54800	hgnc_symbol
KLHL25	64410	hgnc_symbol
KLHL25P1	127379729	hgnc_symbol
KLHL26	55295	hgnc_symbol
KLHL27	3652	hgnc_alias
KLHL28	54813	hgnc_symbol
KLHL29	114818	hgnc_symbol
KLHL2P1	729249	hgnc_symbol
KLHL3	26249	hgnc_symbol
KLHL30	377007	hgnc_symbol
KLHL30-AS1	394261	hgnc_symbol
KLHL31	401265	hgnc_symbol
KLHL32	114792	hgnc_symbol
KLHL33	123103	hgnc_symbol
KLHL34	257240	hgnc_symbol
KLHL35	283212	hgnc_symbol
KLHL36	79786	hgnc_symbol
KLHL37	8507	hgnc_alias
KLHL38	340359	hgnc_symbol
KLHL39	10625	hgnc_alias
KLHL4	56062	hgnc_symbol
KLHL40	131377	hgnc_symbol
KLHL41	10324	hgnc_symbol
KLHL42	57542	hgnc_symbol
KLHL5	51088	hgnc_symbol
KLHL5P1	100129358	hgnc_symbol
KLHL6	89857	hgnc_symbol
KLHL6-AS1	100874019	hgnc_symbol
KLHL7	55975	hgnc_symbol
KLHL7-AS1	100775104	hgnc_prev_symbol
KLHL7-DT	100775104	hgnc_symbol
KLHL8	57563	hgnc_symbol
KLHL9	55958	hgnc_symbol
KLIP	79155	hgnc_alias
KLIP1	25844	hgnc_alias
KLK-L1	9622	hgnc_alias
KLK-L2	25818	hgnc_alias
KLK-L3	284366	hgnc_alias
KLK-L4	26085	hgnc_alias
KLK-L5	43849	hgnc_alias
KLK-L6	43847	hgnc_alias
KLK1	3816	hgnc_symbol
KLK10	5655	hgnc_symbol
KLK11	11012	hgnc_symbol
KLK12	43849	hgnc_symbol
KLK13	26085	hgnc_symbol
KLK14	43847	hgnc_symbol
KLK15	55554	hgnc_symbol
KLK2	3817	hgnc_symbol
KLK3	354	hgnc_symbol
KLK31P	606293	hgnc_alias
KLK4	9622	hgnc_symbol
KLK5	25818	hgnc_symbol
KLK6	3816	hgnc_alias
KLK7	5653	hgnc_alias
KLK8	11202	hgnc_symbol
KLK9	284366	hgnc_symbol
KLKB1	3818	hgnc_symbol
KLKBL4	221191	hgnc_alias
KLKP1	606293	hgnc_symbol
KLLN	100144748	hgnc_symbol
KLP	23095	hgnc_alias
KLP-11	9371	hgnc_alias
KLP-2	57576	hgnc_alias
KLP-20	11127	hgnc_alias
KLP-6	100130097	hgnc_alias
KLP1	57106	hgnc_alias
KLPH	197021	hgnc_alias
KLR	22914	hgnc_alias
KLRA1	10748	hgnc_prev_symbol
KLRA1P	10748	hgnc_symbol
KLRAP1	10748	hgnc_prev_symbol
KLRAQ1	129285	hgnc_prev_symbol
KLRB1	3820	hgnc_symbol
KLRC1	3821	hgnc_symbol
KLRC2	3822	hgnc_symbol
KLRC3	3823	hgnc_symbol
KLRC4	8302	hgnc_symbol
KLRC4-KLRK1	100528032	hgnc_symbol
KLRD1	3824	hgnc_symbol
KLRF1	51348	hgnc_symbol
KLRF2	100431172	hgnc_symbol
KLRG1	10219	hgnc_symbol
KLRG2	346689	hgnc_symbol
KLRK1	22914	hgnc_symbol
KLRK1-AS1	101928100	hgnc_symbol
KLRP	57733	hgnc_alias
KLS	6199	hgnc_alias
KLST	5267	hgnc_alias
KM-HN-1	256309	hgnc_alias
KMLC	85366	hgnc_alias
KMO	8564	hgnc_symbol
KMT1A	6839	hgnc_alias
KMT1B	79723	hgnc_alias
KMT1C	10919	hgnc_alias
KMT1D	79813	hgnc_alias
KMT1E	9869	hgnc_alias
KMT1F	83852	hgnc_alias
KMT2A	4297	hgnc_symbol
KMT2B	9757	hgnc_symbol
KMT2C	58508	hgnc_symbol
KMT2CP1	101927429	hgnc_symbol
KMT2CP2	125177371	hgnc_symbol
KMT2CP3	125177372	hgnc_symbol
KMT2CP4	101927050	hgnc_symbol
KMT2CP5	107985798	hgnc_symbol
KMT2D	8085	hgnc_symbol
KMT2E	55904	hgnc_symbol
KMT2E-AS1	100216545	hgnc_symbol
KMT2F	9739	hgnc_alias
KMT2G	23067	hgnc_alias
KMT2H	55870	hgnc_alias
KMT3A	29072	hgnc_alias
KMT3B	64324	hgnc_alias
KMT3C	56950	hgnc_alias
KMT3D	150572	hgnc_alias
KMT3E	64754	hgnc_alias
KMT3F	54904	hgnc_alias
KMT3G	7468	hgnc_alias
KMT4	84444	hgnc_alias
KMT5A	387893	hgnc_symbol
KMT5AP1	57108	hgnc_symbol
KMT5AP2	100421788	hgnc_symbol
KMT5AP3	100421819	hgnc_symbol
KMT5B	51111	hgnc_symbol
KMT5C	84787	hgnc_symbol
KMT6	2146	hgnc_alias
KMT6A	2146	hgnc_alias
KMT6B	2145	hgnc_alias
KMT7	80854	hgnc_alias
KMT8	7799	hgnc_alias
KMT8A	7799	hgnc_alias
KMT8B	56979	hgnc_alias
KMT8C	93166	hgnc_alias
KMT8D	56978	hgnc_alias
KMT8E	2122	hgnc_alias
KMT8F	63976	hgnc_alias
KMT9	29104	hgnc_alias
KMU15	101929679	hgnc_alias
KN	1378	hgnc_alias
KNBC	8671	hgnc_alias
KNBC1	8671	hgnc_alias
KNCN	148930	hgnc_symbol
KNDC1	85442	hgnc_symbol
KNG	3827	hgnc_prev_symbol
KNG1	3827	hgnc_symbol
KNL1	57082	hgnc_symbol
KNL2	55320	hgnc_alias
KNL3	79980	hgnc_alias
KNO	80781	hgnc_prev_symbol
KNO1	80781	hgnc_alias
KNOP1	400506	hgnc_symbol
KNOP1P1	100129937	hgnc_symbol
KNOP1P2	100420898	hgnc_symbol
KNOP1P3	100128029	hgnc_symbol
KNOP1P4	100420843	hgnc_symbol
KNOP1P5	100130158	hgnc_symbol
KNP-I	8209	hgnc_alias
KNP-IA	8209	hgnc_alias
KNP3	7226	hgnc_alias
KNPH	8209	hgnc_alias
KNPI	8209	hgnc_alias
KNS	3799	hgnc_alias
KNS1	3799	hgnc_prev_symbol
KNS2	3831	hgnc_prev_symbol
KNS2A	3831	hgnc_alias
KNS2B	147700	hgnc_alias
KNSL1	3832	hgnc_prev_symbol
KNSL2	3833	hgnc_prev_symbol
KNSL3	3834	hgnc_prev_symbol
KNSL4	3835	hgnc_prev_symbol
KNSL5	9493	hgnc_prev_symbol
KNSL6	11004	hgnc_prev_symbol
KNSL7	56992	hgnc_prev_symbol
KNSL8	89953	hgnc_prev_symbol
KNSTRN	90417	hgnc_symbol
KNT	3895	hgnc_alias
KNTC1	9735	hgnc_symbol
KNTC1AP	9183	hgnc_alias
KNTC2	10403	hgnc_prev_symbol
KNTC2AP	79003	hgnc_alias
KO	3856	hgnc_alias
KOG1	57521	hgnc_alias
KOP	10653	hgnc_alias
KOR	4986	hgnc_alias
KOR-3	4987	hgnc_alias
KOS1	8711	hgnc_alias
KOX	50507	hgnc_alias
KOX-1	50507	hgnc_alias
KOX1	7556	hgnc_alias
KOX10	7565	hgnc_alias
KOX11	7566	hgnc_alias
KOX12	7567	hgnc_alias
KOX13	7568	hgnc_alias
KOX14	7569	hgnc_alias
KOX15	7570	hgnc_alias
KOX16	7571	hgnc_alias
KOX17	7572	hgnc_alias
KOX18	7586	hgnc_alias
KOX19	219749	hgnc_alias
KOX2	7582	hgnc_alias
KOX20	7574	hgnc_alias
KOX21	7587	hgnc_alias
KOX22	7767	hgnc_alias
KOX24	7576	hgnc_alias
KOX25	7551	hgnc_alias
KOX26	7577	hgnc_alias
KOX27	7594	hgnc_alias
KOX28	90075	hgnc_alias
KOX29	7579	hgnc_alias
KOX3	7559	hgnc_alias
KOX30	7580	hgnc_alias
KOX31	7581	hgnc_alias
KOX32	80778	hgnc_alias
KOX4	7553	hgnc_alias
KOX5	7581	hgnc_alias
KOX6	7561	hgnc_alias
KOX7	51710	hgnc_alias
KOX8	7562	hgnc_alias
KOX9	7564	hgnc_alias
KP-COT-23	220047	hgnc_alias
KP78	4140	hgnc_alias
KPC1	63891	hgnc_alias
KPC2	10422	hgnc_alias
KPG_010	57121	hgnc_alias
KPI-2	22853	hgnc_alias
KPI2	22853	hgnc_alias
KPL1	58473	hgnc_alias
KPL2	79925	hgnc_alias
KPLCE	100129271	hgnc_symbol
KPNA1	3836	hgnc_symbol
KPNA2	3838	hgnc_symbol
KPNA2P1	643513	hgnc_symbol
KPNA2P2	645680	hgnc_symbol
KPNA2P3	109286552	hgnc_symbol
KPNA3	3839	hgnc_symbol
KPNA4	3840	hgnc_symbol
KPNA4P1	100421109	hgnc_symbol
KPNA5	3841	hgnc_symbol
KPNA6	23633	hgnc_symbol
KPNA7	23633	hgnc_alias
KPNB1	3837	hgnc_symbol
KPNB1-DT	112268184	hgnc_symbol
KPNB1P1	100131072	hgnc_symbol
KPNB2	3842	hgnc_prev_symbol
KPNB2B	30000	hgnc_alias
KPNB3	3843	hgnc_prev_symbol
KPP	3858	hgnc_prev_symbol
KPPS2	1832	hgnc_alias
KPRP	448834	hgnc_symbol
KPRT4	102723854	hgnc_alias
KPTN	11133	hgnc_symbol
KR-ZNF1	162966	hgnc_alias
KR18	90338	hgnc_alias
KR19	90827	hgnc_alias
KRABD1	100506243	hgnc_symbol
KRABD1-AS1	100506275	hgnc_symbol
KRABD2	124751	hgnc_symbol
KRABD3	84626	hgnc_symbol
KRABD4	55634	hgnc_symbol
KRABD5	124411	hgnc_symbol
KRABD5P1	342426	hgnc_symbol
KRAG	8082	hgnc_prev_symbol
KRAP	6744	hgnc_alias
KRAS	3845	hgnc_symbol
KRAS1	3845	hgnc_alias
KRAS1P	3844	hgnc_prev_symbol
KRAS2	3845	hgnc_prev_symbol
KRASIM	152217	hgnc_alias
KRASP1	3844	hgnc_symbol
KRBA1	84626	hgnc_prev_symbol
KRBA2	124751	hgnc_prev_symbol
KRBO1	642819	hgnc_prev_symbol
KRBO2	90649	hgnc_prev_symbol
KRBO3	147658	hgnc_prev_symbol
KRBOX1	100506243	hgnc_prev_symbol
KRBOX1-AS1	100506275	hgnc_prev_symbol
KRBOX2	57645	hgnc_alias
KRBOX3	79706	hgnc_alias
KRBOX4	55634	hgnc_prev_symbol
KRBOX5	124411	hgnc_prev_symbol
KRBOX5P1	342426	hgnc_prev_symbol
KRC	59269	hgnc_alias
KRCC1	51315	hgnc_symbol
